id,ageInDays,ageInDaysForYear,ageInYears,amateurClubName,amateurLeague,birthDate,birthPlace,countryCode,csPlayerId,draftDate,draftMasterId,draftYear,draftedByTeamId,firstName,height,lastName,notes,overallPickNumber,pickInRound,playerId,playerName,position,removedOutright,removedOutrightWhy,roundNumber,shootsCatches,supplementalDraft,teamPickHistory,triCode,weight
18925,6666.0,92.0,18.0,Portland,WHL,2004-04-07,Slany,CZE,90396.0,2022-07-08,69,2022,13,Marek,75.0,Alscher,,93,28,8483687.0,Marek Alscher,D,N,,3,L,N,FLA,FLA,196.0
18926,6867.0,292.0,18.0,Cape Breton,QMJHL,2003-09-19,"Saint Brigitte De Laval, QC",CAN,86469.0,2022-07-08,69,2022,53,Jeremy,72.0,Langlois,,94,29,8483473.0,Jeremy Langlois,D,N,,3,L,N,EDM-CHI-ARI,ARI,182.0
18927,6618.0,44.0,18.0,Chicago,USHL,2004-05-25,"Oakville, ON",CAN,90131.0,2022-07-08,69,2022,10,Nicholas,70.0,Moldenhauer,,95,30,8483492.0,Nicholas Moldenhauer,RW,N,,3,R,N,NYR-VGK-TOR,TOR,170.0
18928,6658.0,84.0,18.0,Halifax,QMJHL,2004-04-15,"Montréal, QC",CAN,90420.0,2022-07-08,69,2022,29,Jordan,68.0,Dumais,,96,31,8483688.0,Jordan Dumais,RW,N,,3,R,N,TBL-CBJ,CBJ,165.0
18929,6608.0,34.0,18.0,Sault Ste. Marie,OHL,2004-06-04,"London, ON",CAN,90115.0,2022-07-08,69,2022,3,Bryce,73.0,McConnell-Barker,,97,32,8483486.0,Bryce McConnell-Barker,C,N,,3,L,N,COL-NYR,NYR,193.0
18930,6718.0,143.0,18.0,London,OHL,2004-02-15,"Oakville, ON",CAN,91600.0,2022-07-08,69,2022,2,Isaiah,72.0,George,,98,1,8483448.0,Isaiah George,D,N,,4,L,N,MTL-NYI,NYI,196.0
18931,6669.0,95.0,18.0,Sioux City,USHL,2004-04-04,"Buffalo, NY",USA,91424.0,2022-07-08,69,2022,52,Garrett,74.0,Brown,,99,2,8483672.0,Garrett Brown,D,N,,4,R,N,ARI-WPG,WPG,178.0
18932,6656.0,82.0,18.0,West Kelowna,BCHL,2004-04-17,"Toronto, ON",CAN,87443.0,2022-07-08,69,2022,55,Tyson,71.0,Jugnauth,,100,3,8483684.0,Tyson Jugnauth,D,N,,4,L,N,SEA,SEA,155.0
18933,6839.0,264.0,18.0,Orebro,SWEDEN,2003-10-17,Orebro,SWE,87129.0,2022-07-08,69,2022,12,Simon,74.0,Forsmark,,101,4,8483674.0,Simon Forsmark,D,N,,4,L,N,PHI-CAR,CAR,191.0
18934,6859.0,284.0,18.0,Prince George,WHL,2003-09-27,"Winnipeg, MB",CAN,83161.0,2022-07-08,69,2022,1,Tyler,76.0,Brennan,,102,5,8483426.0,Tyler Brennan,G,N,,4,L,N,NJD,NJD,185.0
18935,7060.0,120.0,19.0,Dubuque,USHL,2003-03-10,"Glen Mills, PA",USA,86837.0,2022-07-08,69,2022,26,Kenny,72.0,Connors,,103,6,8483675.0,Kenny Connors,C,N,,4,L,N,CHI-TBL-LAK,LAK,199.0
18936,7311.0,6.0,20.0,Dubuque,USHL,2002-07-02,"Ajax, ON",CAN,82120.0,2022-07-08,69,2022,9,Stephen,75.0,Halliday,,104,7,8483676.0,Stephen Halliday,C,N,,4,L,N,OTT,OTT,213.0
18937,6602.0,28.0,18.0,Leksand Jr.,SWEDEN-JR.,2004-06-10,Stockholm,SWE,96604.0,2022-07-08,69,2022,17,Anton,76.0,Johansson,,105,8,8483679.0,Anton Johansson,D,N,,4,R,N,DET,DET,172.0
18938,6525.0,316.0,17.0,Kamloops,WHL,2004-08-26,"Vancouver, BC",CAN,86088.0,2022-07-08,69,2022,7,Mats,71.0,Lindgren,,106,9,8483477.0,Mats Lindgren,D,N,,4,L,N,BUF,BUF,173.0
18939,7359.0,54.0,20.0,Red Deer,WHL,2002-05-15,"Vernon, BC",CAN,77457.0,2022-07-08,69,2022,24,Ben,74.0,King,,107,10,8482976.0,Ben King,C,N,,4,R,N,ANA,ANA,205.0
18940,6863.0,288.0,18.0,Spokane,WHL,2003-09-23,"Surrey, BC",CAN,85535.0,2022-07-08,69,2022,28,Mason,77.0,Beaupit,,108,11,8483682.0,Mason Beaupit,G,N,,4,L,N,SJS,SJS,188.0
18941,6653.0,79.0,18.0,CSKA 2,RUSSIA-JR.,2004-04-20,Moscow,RUS,94614.0,2022-07-08,69,2022,29,Kirill,78.0,Dolzhenkov,,109,12,8483434.0,Kirill Dolzhenkov,RW,N,,4,L,N,CBJ,CBJ,234.0
18942,6774.0,199.0,18.0,Yuzhno-Sakhalinsk 2,RUSSIA-JR.,2003-12-21,Elektrostal,RUS,91226.0,2022-07-08,69,2022,1,Daniil,74.0,Orlov,,110,13,8483689.0,Daniil Orlov,D,N,,4,L,N,NYI-NJD,NJD,180.0
18943,6913.0,338.0,18.0,Lincoln,USHL,2003-08-04,"Northville, MI",USA,92422.0,2022-07-08,69,2022,3,Noah,74.0,Laba,,111,14,8483690.0,Noah Laba,C,N,,4,R,N,WPG-VGK-NYR,NYR,191.0
18944,6746.0,171.0,18.0,Warroad,HIGH-MN,2004-01-18,"Eagle Lake, ON",CAN,91721.0,2022-07-08,69,2022,23,Daimon,76.0,Gardner,,112,15,8483694.0,Daimon Gardner,C,N,,4,L,N,VAN,VAN,200.0
18945,6973.0,33.0,19.0,Flint,OHL,2003-06-05,"Newmarket, ON",CAN,87012.0,2022-07-08,69,2022,17,Amadeus,70.0,Lombardi,,113,16,8483695.0,Amadeus Lombardi,C,N,,4,L,N,VGK-DET,DET,165.0
18946,7323.0,18.0,20.0,Tri-City,USHL,2002-06-20,"Richmond Hill, ON",CAN,82607.0,2022-07-08,69,2022,18,Cole,71.0,O'Hara,,114,17,8483696.0,Cole O'Hara,RW,N,,4,R,N,NSH,NSH,192.0
18947,7178.0,238.0,19.0,Hamilton,OHL,2002-11-12,"Brockville, ON",CAN,85674.0,2022-07-08,69,2022,25,Gavin,72.0,White,,115,18,8483059.0,Gavin White,D,N,,4,R,N,DAL,DAL,185.0
18948,6646.0,72.0,18.0,Shawinigan,QMJHL,2004-04-27,"Montréal, QC",CAN,90462.0,2022-07-08,69,2022,26,Angus,72.0,Booth,,116,19,8483699.0,Angus Booth,D,N,,4,L,N,LAK,LAK,177.0
18949,6599.0,25.0,18.0,USA U-18,NTDP,2004-06-13,"Grand Forks, ND",USA,87818.0,2022-07-08,69,2022,6,Cole,70.0,Spicer,,117,20,8483701.0,Cole Spicer,C,N,,4,L,N,WSH-SEA-BOS,BOS,175.0
18950,6672.0,98.0,18.0,LOKO-76 Yaroslavl,RUSSIA-JR.,2004-04-01,Yaroslavl,RUS,91891.0,2022-07-08,69,2022,5,Sergei,72.0,Murashov,,118,21,8483703.0,Sergei Murashov,G,N,,4,R,N,PIT,PIT,167.0
18951,6743.0,168.0,18.0,Lulea Jr.,SWEDEN-JR.,2004-01-21,Jelgava,LVA,92306.0,2022-07-08,69,2022,6,Dans,72.0,Locmelis,,119,22,8483704.0,Dans Locmelis,C,N,,4,L,N,BOS,BOS,170.0
18952,6822.0,247.0,18.0,SKA St. Petersburg 2,RUSSIA-JR.,2003-11-03,Zelenograd,RUS,87591.0,2022-07-08,69,2022,19,Arseni,75.0,Koromyslov,,120,23,8483705.0,Arseni Koromyslov,D,N,,4,L,N,STL,STL,180.0
18953,6624.0,50.0,18.0,Sioux Falls,USHL,2004-05-19,"Chicago, IL",USA,90713.0,2022-07-08,69,2022,30,Ryan,72.0,Healey,,121,24,8483708.0,Ryan Healey,D,N,,4,R,N,MIN,MIN,172.0
18954,7628.0,323.0,20.0,Farjestad Jr.,SWEDEN-JR.,2001-08-19,Jarfalla,SWE,80632.0,2022-07-08,69,2022,10,Dennis,77.0,Hildeby,,122,25,8483710.0,Dennis Hildeby,G,N,,4,L,N,TOR-CBJ-NSH-TOR,TOR,209.0
18955,6956.0,16.0,19.0,Peterborough,OHL,2003-06-22,"Toronto, ON",CAN,86853.0,2022-07-08,69,2022,55,Tucker,70.0,Robertson,,123,26,8483043.0,Tucker Robertson,C,N,,4,R,N,CGY-SEA,SEA,190.0
18956,6668.0,94.0,18.0,USA U-18,NTDP,2004-04-05,"Lawrence, KS",USA,80480.0,2022-07-08,69,2022,12,Cruz,73.0,Lucius,,124,27,8483479.0,Cruz Lucius,RW,N,,4,R,N,CAR,CAR,184.0
18957,6768.0,193.0,18.0,Sodertalje,SWEDEN-2,2003-12-27,Stockholm,SWE,88833.0,2022-07-08,69,2022,13,Ludvig,72.0,Jansson,,125,28,8483712.0,Ludvig Jansson,D,N,,4,R,N,FLA,FLA,176.0
18958,6753.0,178.0,18.0,USA U-18,NTDP,2004-01-11,"Fairfield, CT",USA,82784.0,2022-07-08,69,2022,1,Charlie,72.0,Leddy,,126,29,8483474.0,Charlie Leddy,D,N,,4,R,N,EDM-NJD,NJD,186.0
18959,6652.0,78.0,18.0,Owen Sound,OHL,2004-04-21,"Rockland, ON",CAN,90121.0,2022-07-08,69,2022,8,Cedrick,70.0,Guindon,,127,30,8483723.0,Cedrick Guindon,LW,N,,4,L,N,NYR-FLA-MTL,MTL,170.0
18960,6965.0,25.0,19.0,Lincoln,USHL,2003-06-13,"Orleans, ON",CAN,92836.0,2022-07-08,69,2022,54,Cameron,75.0,Whitehead,,128,31,8483523.0,Cameron Whitehead,G,N,,4,L,N,TBL-MTL-VGK,VGK,172.0
18961,6720.0,145.0,18.0,Orebro Jr.,SWEDEN-JR.,2004-02-13,Stockholm,SWE,93786.0,2022-07-08,69,2022,17,Maximilian,72.0,Kilpinen,,129,32,8483726.0,Maximilian Kilpinen,LW,N,,4,L,N,COL-DET,DET,165.0
18962,7306.0,1.0,20.0,Seattle,WHL,2002-07-07,"Edmonton, AB",CAN,83285.0,2022-07-08,69,2022,8,Jared,71.0,Davidson,,130,1,8483728.0,Jared Davidson,C,N,,5,L,N,MTL,MTL,179.0
18963,6553.0,344.0,17.0,St. Andrew's College,HIGH-ON,2004-07-29,"Hamilton, ON",CAN,90145.0,2022-07-08,69,2022,53,Matthew,76.0,Morden,,131,2,8483729.0,Matthew Morden,D,N,,5,L,N,ARI,ARI,203.0
18964,6896.0,321.0,18.0,Rimouski,QMJHL,2003-08-21,"Gatineau, QC",CAN,86643.0,2022-07-08,69,2022,6,Frederic,74.0,Brunet,,132,3,8483017.0,Frederic Brunet,D,N,,5,L,N,SEA-BOS,BOS,176.0
18965,6805.0,230.0,18.0,Prior Lake,HIGH-MN,2003-11-20,"Burnsville, MN",USA,91507.0,2022-07-08,69,2022,4,Alex,72.0,Bump,,133,4,8483731.0,Alex Bump,LW,N,,5,L,N,PHI,PHI,195.0
18966,6753.0,178.0,18.0,Quebec,QMJHL,2004-01-11,Chelyabinsk,RUS,91379.0,2022-07-08,69,2022,7,Vsevolod,74.0,Komarov,,134,5,8483732.0,Vsevolod Komarov,D,N,,5,R,N,NJD-BUF,BUF,182.0
18967,7007.0,67.0,19.0,Magnitogorsk 2,RUSSIA-JR.,2003-05-02,Serov,RUS,89224.0,2022-07-08,69,2022,10,Nikita,74.0,Grebenkin,,135,6,8483733.0,Nikita Grebenkin,RW,N,,5,L,N,CHI-VGK-TOR,TOR,183.0
18968,6668.0,94.0,18.0,Hamilton,OHL,2004-04-05,"Calgary, AB",CAN,90117.0,2022-07-08,69,2022,9,Jorian,73.0,Donovan,,136,7,8483435.0,Jorian Donovan,D,N,,5,L,N,OTT,OTT,182.0
18969,6749.0,174.0,18.0,North Bay,OHL,2004-01-15,"Ajax, ON",CAN,90151.0,2022-07-08,69,2022,17,Tnias,74.0,Mathurin,,137,8,8483735.0,Tnias Mathurin,D,N,,5,L,N,DET,DET,200.0
18970,6670.0,96.0,18.0,SKA St. Petersburg 2,RUSSIA-JR.,2004-04-03,Chernushka,RUS,91190.0,2022-07-08,69,2022,29,Sergei,71.0,Ivanov,,138,9,8483738.0,Sergei Ivanov,G,N,,5,L,N,BUF-VGK-SJS-CBJ,CBJ,165.0
18971,6509.0,300.0,17.0,Swift Current,WHL,2004-09-11,"Saskatoon, SK",CAN,91695.0,2022-07-08,69,2022,24,Connor,74.0,Hvidston,,139,10,8483744.0,Connor Hvidston,LW,N,,5,L,N,ANA,ANA,164.0
18972,6700.0,126.0,18.0,Halifax,QMJHL,2004-03-04,"Labrador City, NL",CAN,90424.0,2022-07-08,69,2022,28,Jake,72.0,Furlong,,140,11,8483745.0,Jake Furlong,D,N,,5,L,N,SJS-MIN-SJS,SJS,189.0
18973,6867.0,292.0,18.0,Sparta Jr.,CZREP-JR.,2003-09-19,Pilsen,CZE,89980.0,2022-07-08,69,2022,1,Petr,75.0,Hauser,,141,12,8483747.0,Petr Hauser,RW,N,,5,R,N,CBJ-NJD,NJD,200.0
18974,7165.0,225.0,19.0,Windsor,OHL,2002-11-25,"Windsor, ON",CAN,82127.0,2022-07-08,69,2022,2,Matthew,70.0,Maggio,,142,13,8483062.0,Matthew Maggio,RW,N,,5,R,N,NYI,NYI,186.0
18975,6740.0,165.0,18.0,Mount St. Charles,HIGH-RI,2004-01-24,"Odenton, MD",USA,93669.0,2022-07-08,69,2022,9,Cameron,72.0,O'Neill,,143,14,8483749.0,Cameron O'Neill,RW,N,,5,R,N,WPG-OTT,OTT,182.0
18976,6509.0,300.0,17.0,Prince George,WHL,2004-09-11,"Calgary, AB",CAN,91718.0,2022-07-08,69,2022,23,Ty,74.0,Young,,144,15,8483751.0,Ty Young,G,N,,5,L,N,VAN,VAN,181.0
18977,7375.0,70.0,20.0,Charlottetown,QMJHL,2002-04-29,"Fleurimont, QC",CAN,82119.0,2022-07-08,69,2022,54,Patrick,69.0,Guay,,145,16,8483106.0,Patrick Guay,C,N,,5,L,N,VGK,VGK,169.0
18978,6874.0,299.0,18.0,Spokane,WHL,2003-09-12,"Abbotsford, BC",CAN,83158.0,2022-07-08,69,2022,18,Graham,74.0,Sward,,146,17,8482962.0,Graham Sward,D,N,,5,L,N,NSH,NSH,180.0
18979,6599.0,25.0,18.0,Togliatti 2,RUSSIA-JR.,2004-06-13,Togliatti,RUS,94626.0,2022-07-08,69,2022,25,Maxim,78.0,Mayorov,,147,18,8483758.0,Maxim Mayorov,G,N,,5,L,N,DAL,DAL,196.0
18980,6697.0,123.0,18.0,HIFK Jr.,FINLAND-JR.,2004-03-07,Helsinki,FIN,90608.0,2022-07-08,69,2022,26,Otto,71.0,Salin,,148,19,8483509.0,Otto Salin,D,N,,5,R,N,LAK,LAK,205.0
18981,6697.0,123.0,18.0,Guelph,OHL,2004-03-07,"Guelph, ON",CAN,90143.0,2022-07-08,69,2022,15,Jake,70.0,Karabela,,149,20,8483462.0,Jake Karabela,C,N,,5,L,N,WSH,WSH,172.0
18982,6527.0,318.0,17.0,Hermantown,HIGH-MN,2004-08-24,Mannheim,DEU,91545.0,2022-07-08,69,2022,5,Zam,70.0,Plante,,150,21,8483504.0,Zam Plante,C,N,,5,L,N,PIT,PIT,165.0
18983,6518.0,309.0,17.0,AIK Jr.,SWEDEN-JR.,2004-09-02,Gavle,SWE,95673.0,2022-07-08,69,2022,9,Kevin,77.0,Reidler,,151,22,8483762.0,Kevin Reidler,G,N,,5,L,N,BOS-OTT,OTT,176.0
18984,6832.0,257.0,18.0,Acadie-Bathurst,QMJHL,2003-10-24,"Moncton, NB",CAN,86685.0,2022-07-08,69,2022,19,Marc-Andre,75.0,Gaudet,,152,23,8483764.0,Marc-Andre Gaudet,D,N,,5,L,N,STL,STL,180.0
18985,7080.0,140.0,19.0,Sherbrooke,QMJHL,2003-02-18,"Columbus, OH",USA,86611.0,2022-07-08,69,2022,30,David,72.0,Spacek,,153,24,8483766.0,David Spacek,D,N,,5,R,N,MIN,MIN,174.0
18986,6749.0,174.0,18.0,St. Sebastian's School,HIGH-MA,2004-01-15,"Boston, MA",USA,90667.0,2022-07-08,69,2022,24,Michael,76.0,Callow,,154,25,8483770.0,Michael Callow,RW,N,,5,R,N,TOR-ANA,ANA,181.0
18987,6860.0,285.0,18.0,Tri-City,WHL,2003-09-26,"Estevan, SK",CAN,83219.0,2022-07-08,69,2022,20,Parker,76.0,Bell,,155,26,8483772.0,Parker Bell,LW,N,,5,L,N,CGY,CGY,192.0
18988,6786.0,211.0,18.0,CSKA 2,RUSSIA-JR.,2003-12-09,Angarsk,RUS,87152.0,2022-07-08,69,2022,12,Vladimir,70.0,Grudinin,,156,27,8483773.0,Vladimir Grudinin,D,N,,5,L,N,CAR,CAR,158.0
18989,6741.0,166.0,18.0,Lulea Jr.,SWEDEN-JR.,2004-01-23,Riga,LVA,92305.0,2022-07-08,69,2022,13,Sandis,73.0,Vilmanis,,157,28,8483771.0,Sandis Vilmanis,LW,N,,5,L,N,FLA,FLA,192.0
18990,6780.0,205.0,18.0,Brynas Jr.,SWEDEN-JR.,2003-12-15,,SWE,89519.0,2022-07-08,69,2022,22,Samuel,75.0,Jonsson,,158,29,8483769.0,Samuel Jonsson,G,N,,5,L,N,EDM,EDM,190.0
18991,7348.0,43.0,20.0,Nebraska-Omaha,NCHC,2002-05-26,"Hancock, MI",USA,81710.0,2022-07-08,69,2022,3,Victor,75.0,Mancini,,159,30,8483768.0,Victor Mancini,D,N,,5,R,N,NYR,NYR,215.0
18992,7378.0,73.0,20.0,Kookoo,FINLAND,2002-04-26,"Raleigh, NC",USA,77359.0,2022-07-08,69,2022,14,Nick,73.0,Malik,,160,31,8483767.0,Nick Malik,G,N,,5,L,N,TBL,TBL,177.0
18993,6777.0,202.0,18.0,Moncton,QMJHL,2003-12-18,Moscow,RUS,90107.0,2022-07-08,69,2022,3,Maxim,73.0,Barbashev,,161,32,8483423.0,Maxim Barbashev,LW,N,,5,L,N,COL-NYR,NYR,183.0
18994,6788.0,213.0,18.0,Waterloo,USHL,2003-12-07,"Bonnyville, AB",CAN,92738.0,2022-07-08,69,2022,8,Emmett,75.0,Croteau,,162,1,8483765.0,Emmett Croteau,G,N,,6,L,N,MTL,MTL,195.0
18995,7257.0,317.0,19.0,Munchen,GERMANY,2002-08-25,Opole,POL,82773.0,2022-07-08,69,2022,53,Maksymilian,75.0,Szuber,,163,2,8483763.0,Maksymilian Szuber,D,N,,6,L,N,ARI,ARI,190.0
18996,6766.0,191.0,18.0,Gentry Academy,HIGH-MN,2003-12-29,"Edina, MN",USA,93137.0,2022-07-08,69,2022,55,Barrett,72.0,Hall,,164,3,8483761.0,Barrett Hall,C,N,,6,L,N,SEA,SEA,167.0
18997,7363.0,58.0,20.0,Chicago,USHL,2002-05-11,"Fairport, NY",USA,85357.0,2022-07-08,69,2022,4,Hunter,76.0,McDonald,,165,4,8483760.0,Hunter McDonald,D,N,,6,L,N,PHI,PHI,205.0
18998,6686.0,112.0,18.0,Swift Current,WHL,2004-03-18,"Winnipeg, MB",CAN,87492.0,2022-07-08,69,2022,1,Josh,74.0,Filmon,,166,5,8483439.0,Josh Filmon,LW,N,,6,L,N,NJD,NJD,157.0
18999,6645.0,71.0,18.0,Sudbury,OHL,2004-04-28,"Whitby, ON",CAN,90193.0,2022-07-08,69,2022,5,Nolan,75.0,Collins,,167,6,8483759.0,Nolan Collins,D,N,,6,R,N,CHI-PIT,PIT,194.0
19000,6791.0,216.0,18.0,Skelleftea Jr.,SWEDEN-JR.,2003-12-04,,SWE,89862.0,2022-07-08,69,2022,9,Theo,75.0,Wallberg,,168,7,8483757.0,Theo Wallberg,D,N,,6,L,N,OTT,OTT,187.0
19001,7168.0,228.0,19.0,Omaha,USHL,2002-11-22,"Burnsville, MN",USA,87792.0,2022-07-08,69,2022,26,Jared,73.0,Wright,,169,8,8483756.0,Jared Wright,RW,N,,6,R,N,DET-TBL-LAK,LAK,178.0
19002,6536.0,327.0,17.0,Muskegon,USHL,2004-08-15,"Jacksonville, FL",USA,90216.0,2022-07-08,69,2022,7,Jake,73.0,Richard,,170,9,8483755.0,Jake Richard,RW,N,,6,R,N,BUF,BUF,171.0
19003,6622.0,48.0,18.0,Plzen Jr.,CZREP-JR.,2004-05-21,,CZE,95324.0,2022-07-08,69,2022,12,Jakub,75.0,Vondras,,171,10,8483754.0,Jakub Vondras,G,N,,6,R,N,ANA-CAR,CAR,180.0
19004,6607.0,33.0,18.0,Nichols School,HIGH-NY,2004-06-05,"Lakeview, NY",USA,90213.0,2022-07-08,69,2022,28,Joey,71.0,Muldowney,,172,11,8483753.0,Joey Muldowney,RW,N,,6,R,N,SJS,SJS,155.0
19005,7310.0,5.0,20.0,Minnesota-Duluth,NCHC,2002-07-03,"Plymouth, MI",USA,85168.0,2022-07-08,69,2022,16,Dominic,69.0,James,,173,12,8483752.0,Dominic James,C,N,,6,L,N,CBJ-CHI,CHI,148.0
19006,7453.0,148.0,20.0,Kamloops,WHL,2002-02-10,"Stettler, AB",CAN,77990.0,2022-07-08,69,2022,2,Daylan,74.0,Kuefler,,174,13,8483104.0,Daylan Kuefler,LW,N,,6,L,N,NYI,NYI,185.0
19007,6636.0,62.0,18.0,Linkoping Jr.,SWEDEN-JR.,2004-05-07,Nykoping,SWE,90694.0,2022-07-08,69,2022,52,Fabian,71.0,Wagner,,175,14,8483520.0,Fabian Wagner,C,N,,6,L,N,WPG,WPG,180.0
19008,6660.0,86.0,18.0,Des Moines,USHL,2004-04-13,"Manchester, NH",USA,90585.0,2022-07-08,69,2022,23,Jackson,74.0,Dorrington,,176,15,8483750.0,Jackson Dorrington,D,N,,6,L,N,VAN,VAN,192.0
19009,6652.0,78.0,18.0,Everett,WHL,2004-04-21,"Edmonton, AB",CAN,87474.0,2022-07-08,69,2022,54,Ben,70.0,Hemmerling,,177,16,8483748.0,Ben Hemmerling,RW,N,,6,R,N,VGK,VGK,159.0
19010,7345.0,40.0,20.0,Chelmet,RUSSIA-2,2002-05-29,,RUS,89878.0,2022-07-08,69,2022,24,Vyacheslav,76.0,Buteyets,,178,17,8483746.0,Vyacheslav Buteyets,G,N,,6,L,N,NSH-ANA,ANA,185.0
19011,6768.0,193.0,18.0,Kamloops,WHL,2003-12-27,"Leesburg, VA",USA,85542.0,2022-07-08,69,2022,25,Matthew,71.0,Seminoff,,179,18,8483514.0,Matthew Seminoff,RW,N,,6,R,N,DAL,DAL,180.0
19012,6836.0,261.0,18.0,St. Michael's,OJHL,2003-10-20,"Ottawa, ON",CAN,95987.0,2022-07-08,69,2022,26,Jack,80.0,Sparkes,,180,19,8483517.0,Jack Sparkes,D,N,,6,R,N,LAK,LAK,233.0
19013,7364.0,59.0,20.0,Everett,WHL,2002-05-10,"Headingley, MB",CAN,92824.0,2022-07-08,69,2022,15,Ryan,75.0,Hofer,,181,20,8482960.0,Ryan Hofer,RW,N,,6,L,N,WSH,WSH,181.0
19014,6692.0,118.0,18.0,St. Andrew's College,HIGH-ON,2004-03-12,"Memphis, TN",USA,90227.0,2022-07-08,69,2022,5,Luke,74.0,Devlin,,182,21,8483743.0,Luke Devlin,C,N,,6,L,N,PIT,PIT,185.0
19015,6744.0,169.0,18.0,Swift Current,WHL,2004-01-20,"Winkler, MB",CAN,87470.0,2022-07-08,69,2022,6,Reid,75.0,Dyck,,183,22,8483742.0,Reid Dyck,G,N,,6,L,N,BOS,BOS,190.0
19016,6565.0,356.0,17.0,London,OHL,2004-07-17,"New Glasgow, NS",CAN,90156.0,2022-07-08,69,2022,19,Landon,70.0,Sim,,184,23,8483741.0,Landon Sim,RW,N,,6,L,N,STL,STL,166.0
19017,6541.0,332.0,17.0,Owen Sound,OHL,2004-08-10,Presov,SVK,89993.0,2022-07-08,69,2022,30,Servac,70.0,Petrovsky,,185,24,8483502.0,Servac Petrovsky,C,N,,6,L,N,MIN,MIN,181.0
19018,6680.0,106.0,18.0,Swift Current,WHL,2004-03-24,"Calgary, AB",CAN,87479.0,2022-07-08,69,2022,13,Josh,69.0,Davies,,186,25,8483740.0,Josh Davies,LW,N,,6,L,N,TOR-CBJ-FLA,FLA,197.0
19019,6825.0,250.0,18.0,Orebro Jr.,SWEDEN-JR.,2003-10-31,Guldsmedshyttan,SWE,90775.0,2022-07-08,69,2022,7,Gustav,73.0,Karlsson,,187,26,8483739.0,Gustav Karlsson,C,N,,6,L,N,CGY-FLA-BUF,BUF,165.0
19020,6802.0,227.0,18.0,HV 71 Jr.,SWEDEN-JR.,2003-11-23,Ulricehamn,SWE,89857.0,2022-07-08,69,2022,16,Nils,72.0,Juntorp,,188,27,8483737.0,Nils Juntorp,RW,N,,6,R,N,CAR-CHI,CHI,170.0
19021,6581.0,7.0,18.0,USA U-18,NTDP,2004-07-01,"Long Valley, NJ",USA,90377.0,2022-07-08,69,2022,13,Tyler,74.0,Muszelik,,189,28,8483736.0,Tyler Muszelik,G,N,,6,L,N,FLA,FLA,195.0
19022,6633.0,59.0,18.0,Bars Kazan,RUSSIA-2,2004-05-10,Almetyevsk,RUS,91327.0,2022-07-08,69,2022,22,Nikita,73.0,Yevseyev,,190,29,8483734.0,Nikita Yevseyev,D,N,,6,L,N,EDM,EDM,187.0
19023,7410.0,105.0,20.0,Harvard U.,ECAC,2002-03-25,"Greenwich, IL",USA,84957.0,2022-07-08,69,2022,3,Zakary,74.0,Karpa,,191,30,8483730.0,Zakary Karpa,C,N,,6,L,N,NYR,NYR,185.0
19024,6918.0,343.0,18.0,Dubuque,USHL,2003-07-30,"Elk River, MN",USA,89506.0,2022-07-08,69,2022,14,Connor,71.0,Kurth,,192,31,8483727.0,Connor Kurth,RW,N,,6,R,N,TBL,TBL,207.0
19025,6712.0,137.0,18.0,Milton Academy,HIGH-MA,2004-02-21,"Boston, MA",USA,94996.0,2022-07-08,69,2022,21,Chris,72.0,Romaine,,193,32,8483725.0,Chris Romaine,D,N,,6,R,N,COL,COL,190.0
19026,7482.0,177.0,20.0,HPK,FINLAND,2002-01-12,Helsinki,FIN,90891.0,2022-07-08,69,2022,8,Petteri,72.0,Nurmi,,194,1,8483724.0,Petteri Nurmi,D,N,,7,L,N,MTL,MTL,167.0
19027,6870.0,295.0,18.0,Victoria,BCHL,2003-09-16,"Ottawa, ON",CAN,86762.0,2022-07-08,69,2022,28,Eli,78.0,Barnett,,195,2,8483722.0,Eli Barnett,D,N,,7,R,N,ARI-SJS,SJS,219.0
19028,7204.0,264.0,19.0,North Bay,OHL,2002-10-17,"Ottawa, ON",CAN,82358.0,2022-07-08,69,2022,55,Kyle,74.0,Jackson,,196,3,8483013.0,Kyle Jackson,C,N,,7,L,N,SEA,SEA,191.0
19029,6599.0,25.0,18.0,Jokerit Jr.,FINLAND-JR.,2004-06-13,Helsinki,FIN,90621.0,2022-07-08,69,2022,4,Santeri,74.0,Sulku,,197,4,8483720.0,Santeri Sulku,LW,N,,7,L,N,PHI,PHI,185.0
19030,6686.0,112.0,18.0,CSKA 2,RUSSIA-JR.,2004-03-18,Omsk,RUS,92454.0,2022-07-08,69,2022,1,Artem,74.0,Barabosha,,198,5,8483721.0,Artem Barabosha,D,N,,7,R,N,NJD,NJD,189.0
19031,6791.0,216.0,18.0,JYP Jr.,FINLAND-JR.,2003-12-04,Kalajoki,FIN,94486.0,2022-07-08,69,2022,16,Riku,77.0,Tohila,,199,6,8483719.0,Riku Tohila,C,N,,7,R,N,CHI,CHI,167.0
19032,6706.0,131.0,18.0,London,OHL,2004-02-27,"Newmarket, ON",CAN,90133.0,2022-07-08,69,2022,6,Jackson,74.0,Edward,,200,7,8483438.0,Jackson Edward,D,N,,7,L,N,OTT-BOS,BOS,194.0
19033,6738.0,163.0,18.0,Muskegon,USHL,2004-01-26,"Fort Erie, ON",CAN,90353.0,2022-07-08,69,2022,17,Owen,74.0,Mehlenbacher,,201,8,8483717.0,Owen Mehlenbacher,C,N,,7,L,N,DET,DET,189.0
